,gene_id,TPM_C9,TPM_I9,TPM_C11,TPM_I11,TPM_C16,TPM_I16,TPM_Islet24h_1,TPM_Islet24h_2,TPM_Islet24h_3,TPM_Liver_1,TPM_Liver_2,TPM_Liver_3,TPM_Brain_1,TPM_Brain_2,TPM_Brain_3
221,MSTRG.10196,6.544255000000001,8.076832000000001,7.596722,8.592449,6.483787,7.621678999999999,2.53412,3.946822,2.4274560000000003,6.284739,4.573762,5.757154000000001,2.413569,3.0080760000000004,3.5793330000000005
224,MSTRG.10199,46.159015999999994,56.12798299999999,56.558392000000005,60.817326,41.734573,44.421455,19.902517,28.348179,16.505505,19.109844,21.27928,16.651608,25.628813,20.973822,35.403984
225,MSTRG.102,2050.853699,883.849335,673.721222,585.533554,865.368927,1013.521759,271.053192,1007.3388060000001,235.01824900000003,66.200649,33.934364,25.682404,13575.222656,7234.835693,4403.127808
226,MSTRG.1020,10.757959,12.530078999999999,11.055197999999999,12.517930999999999,12.658349000000001,12.749404,3.784319,9.603684,4.1658019999999985,7.800839999999999,8.829642999999999,5.9538150000000005,13.168353,11.713913,16.043108
227,MSTRG.10200,2.1937450000000003,2.3069029999999997,1.746531,2.492865,2.137636,2.641204,0.399079,1.388273,0.914805,1.7538829999999999,1.565115,1.323679,1.414295,1.1548880000000001,2.08984
228,MSTRG.10201,3.588223,2.675333,3.261859,3.2809120000000003,7.674923,8.650345,2.629274,5.464429,2.54409,2.0366679999999997,1.8935060000000001,1.338466,1.218632,0.9881279999999999,1.998182
229,MSTRG.10202,68.396748,88.066875,77.04782800000001,83.605891,79.746643,81.59280799999999,41.868163,59.97740100000001,35.39052200000001,26.689173,27.153325000000002,21.257797,54.97115500000001,52.011430000000004,70.287997
232,MSTRG.10205,64.411552,71.23140699999999,80.19480899999999,87.833885,86.91571,86.059151,74.1213,96.690529,55.814938,21.967081,20.517134,17.64852,446.447021,499.48751799999997,654.9569700000001
234,MSTRG.10207,6.267073,7.891008,6.4549900000000004,7.0217979999999995,7.224717,7.118641,2.066361,4.967541000000001,2.293653,4.879103000000001,5.760033,4.4793389999999995,10.234463000000002,10.124396,14.311054999999998
235,MSTRG.10208,7.4419,9.028233,5.783375,6.8608009999999995,8.957314,9.027013,3.3562890000000003,5.612839,3.898304,6.227138,6.960248,5.650242,9.946916,10.504128999999999,11.502724999999998
236,MSTRG.10209,5.340779,8.370597,7.196967,7.496322999999999,6.40302,6.690949000000001,2.27734,3.073645,2.544387,2.368935,2.8063549999999995,2.326651,8.229569999999999,6.5889180000000005,10.976313000000001
238,MSTRG.10210,18.181788,21.85489,17.119548,21.220557,16.605535,15.985139000000002,6.470761,13.903120999999999,5.701625000000001,9.906448000000001,8.52795,7.42517,12.581461,12.705349,15.979826
239,MSTRG.10211,11.610661,15.996917999999999,11.195936,13.029524,5.934964,5.584899,1.351234,2.996543,0.9327489999999999,3.107973,5.2122399999999995,2.8982279999999996,3.9406999999999996,3.9279610000000007,5.036944000000001
240,MSTRG.10212,4.313255000000001,5.426412,4.292231,5.117008,4.807019,5.702005000000001,2.743369,4.703524,2.843811,3.093366,2.9214140000000004,2.7771199999999996,5.662737999999999,6.626499999999999,7.499026000000001
241,MSTRG.10213,33.266166999999996,34.432716,35.703819,35.778149,27.427965000000004,31.160884999999997,17.886448,22.832825,15.060801,22.002247,19.018454000000002,20.126827,19.68502,25.834498999999997,31.157312
242,MSTRG.10214,26.333440999999997,34.492502,29.417624,32.554834,24.642926,23.730087,16.499966999999998,27.472098,17.554297000000002,8.990206,9.516936,7.255490000000001,14.918502,13.618003999999999,19.305471999999998
245,MSTRG.10217,1.621461,2.323716,1.864495,2.035109,2.296998,2.528089,0.940441,1.977494,0.8061050000000001,0.548925,0.85421,0.69417,9.776442999999999,10.62852,12.882705999999999
246,MSTRG.10218,6.040329,7.2851,6.276828,6.721298,6.412962,8.059764,3.2271,5.699282,3.6448660000000004,6.078570000000001,8.107887,7.0705100000000005,13.18659,13.319560999999998,14.961174
247,MSTRG.10219,3.618668,5.603383999999999,4.623508,4.549423,6.404261,7.035671000000001,2.7604740000000003,4.089841000000001,1.951482,0.0,0.0,0.0,7.893993999999999,4.511916,11.447463
250,MSTRG.10221,280.31451400000003,319.69104,267.24359100000004,266.86438,219.232315,213.108017,229.429836,291.498505,182.73381,2.540757,2.952634,2.602111,37.031326,44.635068,84.975651
251,MSTRG.10222,3.108204,3.8697559999999998,4.54464,6.3832949999999995,7.028633,7.969216,3.124336,4.585649,3.302803,6.611891,5.943026000000001,6.915609000000001,1.300298,0.5464720000000001,2.304438
252,MSTRG.10223,18.642032999999998,22.162905,14.297975,16.067601,21.468383,23.930979999999998,8.577767999999999,14.084952,9.389984000000002,6.469483,6.062399,5.232838,13.805712,16.079359,20.987051
253,MSTRG.10224,15.281313,19.69219,17.106068,18.136225,14.145989000000002,16.090681,7.423661999999998,13.18201,8.728487,3.0253419999999998,3.308207,3.113476,9.893367,9.986334,13.083461999999999
254,MSTRG.10225,3.954471,3.82715,3.143461,4.44072,4.6950959999999995,3.776678,2.280295,4.113795,2.135964,1.0147059999999999,0.367137,0.631757,0.5199630000000001,1.0787950000000002,1.206084
255,MSTRG.10226,0.8867209999999999,1.323655,0.973786,0.831571,3.204175,2.961851,1.966621,3.446674,2.076752,0.308824,0.357794,0.20584499999999997,23.622222999999998,25.208306,27.746982
260,MSTRG.10230,4.276798,4.937163,3.8392980000000003,4.782531,4.705635,5.9060120000000005,1.131138,2.186574,1.226643,0.752288,1.218121,0.8559720000000001,10.127585,11.270699999999998,9.958518000000002
261,MSTRG.10231,6.951691,7.764581,8.466088000000001,7.732994000000001,7.3715589999999995,8.367514,3.603799,5.369439,2.899292,0.42267299999999997,1.217006,0.541488,9.18219,6.968219,12.725616
262,MSTRG.10232,37.144791,42.639488,42.580771999999996,47.828568,28.252205,28.65243,14.323231,19.889656,12.745752,14.451532,13.461257999999999,12.56482,17.896656,17.553139,28.616970000000002
263,MSTRG.10233,88.559923,91.968506,67.413684,74.369477,67.61152,72.039746,25.830839,25.82147,18.416442,25.418294,29.857655,22.464091,15.924389,15.510414,23.505874
264,MSTRG.10234,6.768664,7.411511999999999,5.402687,6.098502,5.328053,6.145542,1.418512,1.249591,0.833167,0.0,0.079069,0.022718000000000002,2.971167,1.8074540000000001,3.193323
265,MSTRG.10235,6.843413000000001,6.202448,8.070333,8.58035,4.745978,4.025518,1.7072080000000005,1.339408,0.954252,10.255141,9.889377,7.84607,6.086222,8.053133,8.868357000000001
266,MSTRG.10236,0.328394,0.514759,0.409213,0.668992,0.41607799999999995,0.229778,0.031002,0.06878200000000001,0.079783,39.377793,48.828249,41.078401,0.31343899999999997,0.46418799999999993,1.006225
267,MSTRG.10237,0.295564,0.09203,0.601292,0.348096,0.6879460000000001,0.11875799999999999,0.11829,0.103214,0.053573,19.783710000000003,32.642019000000005,23.5788,0.195827,0.5407719999999999,0.225971
268,MSTRG.10238,1.492746,1.32365,1.118183,1.328151,0.239891,0.7721399999999999,0.12411099999999999,0.213982,0.266509,5.482201,4.877894,4.345127,2.305482,2.247071,1.201702
269,MSTRG.10239,2.099179,2.4666759999999996,1.887886,2.5954639999999998,1.361987,1.571172,0.199912,0.59546,0.275708,71.554634,70.505943,65.31760600000001,26.824545,33.887119,29.606134
270,MSTRG.1024,31.384514000000003,43.212849,44.987544,47.860428999999996,48.219153000000006,54.314589,29.526616999999998,46.22764,22.557575,10.050859,7.879980000000001,7.089145,3.826078,4.987043999999999,7.145026999999999
271,MSTRG.10240,15.359445000000001,21.234169,20.240866,21.417459,18.365725,22.901745000000002,9.614936,16.918198,8.819483,4.874726,6.002282,5.357222,6.44194,4.744453,7.322805000000001
272,MSTRG.10241,10.78187,12.830121,12.31758,12.657811,8.847021,9.571000999999999,4.018764,4.300127,3.981446,5.108687000000001,5.831303,4.810299,6.732952,8.01118,8.519101000000001
273,MSTRG.10242,1.654307,1.5404010000000001,1.4739719999999998,1.341089,1.698041,2.150497,0.57615,1.1863549999999998,0.613657,0.326744,0.6567890000000001,0.398692,3.436429,1.9954470000000002,3.340037
274,MSTRG.10243,12.411125,16.739454000000002,16.272806,17.664398000000002,16.26288,16.956357999999998,10.986791,13.570587,10.899912,4.759451,5.326642,4.506372,17.790823,20.248896,26.217191999999997
275,MSTRG.10244,1.172821,1.3188819999999999,1.740789,1.8612799999999998,1.338922,1.250118,0.224283,0.395366,0.201983,0.325266,1.079499,0.784729,0.802998,0.36118,0.9614299999999999
277,MSTRG.10246,3.3870080000000002,2.7605020000000002,3.450962,4.842316,1.648491,1.99332,0.959577,22.927977,1.315206,0.0,0.010334999999999999,0.0,0.10648800000000001,0.185859,0.11335899999999999
279,MSTRG.10248,10.845034,13.629429,13.687535999999998,14.641454000000001,10.765581,12.531433999999999,7.716313,11.97763,7.005044,2.950571,3.8981350000000003,3.055982,4.338317,4.307956,5.693547
280,MSTRG.10249,24.823403,32.780171,22.030394,24.293516,28.007621,29.861107,11.590709,17.821521999999995,11.776601,9.879636,10.496897,9.242167,21.648397,24.160812,27.151215999999998
281,MSTRG.1025,14.982564000000002,14.693842000000002,18.370707,19.603435,12.863441,14.636857000000001,7.537383,10.216596,7.680467999999999,5.721540999999999,6.121381,4.529585,14.802902,9.875910000000001,17.115029
282,MSTRG.10250,115.437771,103.649658,113.92437,118.945728,77.418747,79.666954,178.27440800000005,101.474113,91.873985,97.94968399999999,112.32316999999999,102.11867199999999,52.877312,35.112159999999996,65.73111
283,MSTRG.10251,14.617913,16.984806,15.121882999999999,14.853176000000001,2.181806,8.031162,5.4839020000000005,6.528479,3.805716,6.445600000000001,5.263249,5.6633770000000005,8.98406,7.27128,10.876259
284,MSTRG.10252,32.407593,45.130226,29.661737,32.11338,14.266260999999998,14.735983,4.040392,5.5609160000000015,4.065824,0.071275,0.178478,0.073197,15.553873000000001,24.352767999999998,18.971605
285,MSTRG.10253,26.155088,35.745098,27.053245,29.577071999999998,23.548459,27.899277,7.722221999999999,14.695904,7.79168,7.684146999999999,7.610979,7.389041000000001,21.477412,22.215531000000002,22.802332
286,MSTRG.10254,31.301628000000004,37.028898999999996,32.348243,35.000904999999996,22.088256,24.996825,11.634847,17.113010000000006,10.263003,99.592257,122.434074,117.119896,41.113961,49.790084,51.654717999999995
287,MSTRG.10255,25.01063,29.119999,26.858535999999997,28.975067,18.276672,17.272366,9.586661,12.744280999999999,7.690180000000002,7.688174999999999,8.794225,6.877371,21.400152,24.999344,29.901123
288,MSTRG.10256,12.214221,17.331032,17.666235,18.226366,15.253322,17.445562,4.056966,6.415785,3.497931,7.3493390000000005,6.876695000000001,6.0638320000000006,8.950657,7.928761000000001,9.210135
289,MSTRG.10257,2.24511,2.6511970000000002,2.901464,2.698322,3.269221,3.668172,1.473429,1.360299,1.02578,1.896001,1.894027,1.5415219999999998,11.199443,12.228217,9.488758
290,MSTRG.10258,9.889287,11.811881,13.507976000000001,14.719949,15.855398000000001,16.117792,3.874636,4.3992239999999985,4.0353629999999985,0.0,0.010879,0.0,41.063542000000005,28.018556,103.101742
291,MSTRG.10259,31.205245,39.341704,36.873034999999994,39.576207000000004,36.940342,36.518243,18.991664,27.962456,19.172025,18.433116,20.098664,16.952302,38.135963999999994,35.053213,60.364340999999996
292,MSTRG.1026,3.4906879999999996,4.163835,3.5243029999999997,5.15984,3.4380620000000004,2.992523,0.988347,1.459501,1.209601,1.351351,1.22777,1.261594,2.837039,1.9340669999999998,3.179682
294,MSTRG.10261,6.16107,9.152215,6.05759,7.910605,16.108337,19.131335,3.4292700000000003,5.7962110000000004,3.699445,0.558299,0.519522,0.679302,4.977512,2.925196,5.809473
296,MSTRG.10263,2.281421,2.9039599999999997,2.034557,2.327378,2.657326,2.610171,1.598447,1.606968,1.585747,4.011685,3.6298150000000002,3.113184,3.368121,3.4376870000000004,4.184875
297,MSTRG.10264,2.956516,3.610412,1.412801,2.159911,3.506187,3.7160010000000003,0.6722090000000001,1.425706,0.8559620000000001,5.857225000000001,4.296325,3.926602,4.106489,2.866047,5.035616000000001
300,MSTRG.10267,44.530578999999996,49.261571999999994,41.780848999999996,40.634536,34.667871000000005,38.562368,24.168982999999997,47.131583000000006,24.283597,16.236266999999998,16.693432,14.167569,23.37634,22.443291999999996,32.26217
301,MSTRG.10268,24.74736,29.161076,31.607976,29.363186,25.183047,26.411232000000002,11.025349,13.026034,8.258197000000001,5.2242109999999995,3.8932719999999996,5.247827999999999,5.854092,6.488135,7.416775
302,MSTRG.10269,0.0,0.18611,0.382397,0.34753,0.179202,0.16647,0.349085,0.366138,0.253919,1.3093000000000001,1.51653,1.3770120000000001,6.565248,4.004181000000001,5.233983
303,MSTRG.1027,2.668947,4.061028,4.156362000000001,4.636055000000001,4.6374580000000005,5.691266000000001,1.343751,2.839914,1.136744,0.8385920000000001,1.00493,0.816392,0.635326,0.347813,0.582224
304,MSTRG.10270,110.388283,117.51766,104.691735,106.082365,100.48196899999999,103.827066,100.238425,119.730699,77.07710399999998,77.35073,51.62013699999999,51.384205,23.613608,32.024093,28.219126
305,MSTRG.10271,8.433547,10.060069,7.250196000000001,10.045285,10.802501,10.588606,7.210833999999999,8.486080000000001,6.913079,8.085396,8.234206,7.502587,3.7913879999999995,4.28714,5.869996
306,MSTRG.10272,46.539123,45.201357,35.467255,38.069497,25.28465,27.353379999999998,22.503904000000002,16.102281,14.789381,27.251385,26.853440000000003,27.45379,12.214167,13.313262,14.831059
309,MSTRG.10275,22.933967000000003,28.262646999999998,25.079411999999998,26.833894,23.671882999999998,24.646663,13.545465,29.943089,13.508951000000001,6.064788999999999,5.970954000000001,4.991444,13.010584,11.708885,17.912529
310,MSTRG.10276,4.09379,4.393775,2.258634,3.469633,5.696388,6.897253999999999,0.6173489999999999,1.569004,0.669746,0.9373739999999999,1.4239190000000002,1.539525,3.057748,0.994308,2.749918
311,MSTRG.10277,37.749469,45.59803,44.550371000000005,44.97562,35.041768,35.977121000000004,17.612292,26.470384999999997,14.271576999999999,10.729295,10.087786,9.753900999999999,19.421131,14.450026999999999,27.86347
312,MSTRG.10278,2.7231919999999996,3.2001939999999998,3.6335699999999997,3.540911,1.831651,2.3531,0.7743,1.064684,0.80396,1.622279,1.79009,1.16656,1.256735,1.255747,1.527819
315,MSTRG.10280,20.007963,27.855946999999997,25.449703,30.789623,31.985716999999998,38.871618,6.285081,8.438778,6.198411,3.453766,3.026561,3.34567,10.959401,10.433132,18.980918
316,MSTRG.10281,3.6955199999999997,3.6805160000000003,5.21066,4.745837,2.5106450000000002,2.572591,1.332908,1.507003,1.3264200000000002,1.316833,1.751439,1.300845,3.375777,3.021236,4.792266000000001
317,MSTRG.10282,1.4710020000000001,1.486426,2.203002,1.6805459999999999,0.585358,1.380252,0.539694,0.6749609999999999,0.314703,0.0,0.0,0.042924000000000004,0.0,0.0,0.169201
318,MSTRG.10283,24.536703,30.265478,19.616298999999998,22.835983,26.295408000000002,24.169081,17.461095999999998,47.57238,22.275492,16.087421,13.974582,11.174911999999999,20.799782,12.291998,32.846519
319,MSTRG.10284,15.740004999999998,18.168870000000002,14.942769,16.119272,23.490414,22.916457,11.817076,14.168719,10.191129,3.633896,2.01732,1.6398510000000002,0.28823899999999997,0.07005800000000001,0.580678
320,MSTRG.10285,65.620372,75.09734300000001,69.537386,77.43781700000001,63.301575,55.141536,42.552917,48.581348999999996,32.120940999999995,11.16596,10.642505,10.068349,27.625663,38.393937,34.999413000000004
321,MSTRG.10286,57.314041,80.003415,63.121317000000005,64.862251,88.334419,95.038833,31.083853,61.82040000000001,34.725235999999995,0.0,0.013155000000000002,0.046414,128.089056,117.01814399999999,172.949257
322,MSTRG.10287,1.7269599999999998,2.1463810000000003,0.7084550000000001,0.848925,2.021425,2.399324,0.303338,0.798981,0.282969,0.0,0.0,0.0,3.14993,2.777659,2.272071
323,MSTRG.10288,657.394612,687.094029,742.7439870000001,747.340656,545.671921,541.2213019999999,287.502346,369.180826,242.65054700000002,459.303443,478.376963,411.99476100000004,437.838304,639.150423,853.8527290000001
324,MSTRG.10289,11.352528,10.390247,11.851963,12.772435,11.950458,14.43481,7.713162,10.246998,7.460004,5.2833499999999995,5.457452,4.903326,21.375968000000004,25.038178,30.64221
325,MSTRG.1029,11.484191000000001,13.878551999999999,11.580807,11.629247,9.298142,9.620582,2.001291,4.189064,2.175246,4.286371,5.035588000000001,3.29324,5.940116000000001,4.0852640000000005,6.466907000000001
328,MSTRG.10292,19.510172,24.556859,23.266094,19.460394,9.854942999999999,11.712045,9.497422,15.424771,10.169996000000001,16.000171,13.427906,17.085756,12.023409999999998,14.677503000000002,18.886715000000002
329,MSTRG.10293,13.087472,21.530793,18.861589000000002,18.963616000000002,10.895671,11.493713,4.0158749999999985,5.144096999999999,2.893468,5.367256,3.9909860000000004,3.208914,10.935170000000001,5.549109,10.997831999999999
331,MSTRG.10295,9.633099000000001,11.864405999999999,18.465916,13.777133,10.534625,9.646597,4.314045,6.698892,4.67055,5.891573,5.509320000000001,4.009777,4.487575,5.861905,6.239257
332,MSTRG.10296,64.861195,72.665375,60.574479000000004,60.938973,62.622762,61.135452,41.943663,49.464118,35.481931,14.384117,13.318984,11.173925,18.277933,21.391602,30.173644
333,MSTRG.10297,40.885090000000005,58.362692,48.739371000000006,53.911497,56.802289,58.021145,34.889264000000004,54.87660199999999,31.765827,41.43479,45.779335,34.206849999999996,65.049336,38.154362,77.03731499999999
334,MSTRG.10298,17.243774,25.322732000000002,21.925134,23.29365,12.497032,14.568469,4.215133,6.265314,3.400772,6.244311000000001,5.274576,4.197570000000001,10.018207999999998,6.722503,11.788057
336,MSTRG.103,3303.869385,1441.38147,1161.768311,959.0808109999999,2049.200684,2292.053711,202.278122,784.714661,219.46759,473.678162,711.6118769999999,811.332825,8540.542969,4573.231934,3823.382324
337,MSTRG.1030,1.131399,0.9041799999999999,1.0823,1.275916,2.040868,2.123896,0.872784,1.1144949999999998,0.787075,0.591141,0.49804099999999996,0.5903039999999999,0.18066200000000002,0.097356,0.256167
338,MSTRG.10300,2.63881,2.996324,2.4660159999999998,3.7141309999999996,0.810291,0.602097,1.558752,0.980335,2.077207,0.0,0.0,0.063489,1.8593400000000002,1.76551,1.9025130000000001
339,MSTRG.10301,1.277464,0.9794879999999999,2.058309,1.958448,2.351233,1.9950279999999998,2.908893,2.488787,2.784781,0.21845799999999999,0.158417,0.081346,9.527455,7.757047999999999,10.301242
340,MSTRG.10302,29.282397999999997,28.733095000000002,26.372259999999997,25.711426,10.72208,11.325972,22.767386,23.777034,14.658650000000002,2.792869,2.858497,4.616911999999999,1.3705610000000001,2.488426,2.147685
341,MSTRG.10303,9.060752,11.858015,22.70405,14.149929,18.337248000000002,12.324434,8.156616,13.658906,6.8101970000000005,12.447644,11.137557000000001,11.257667999999999,10.781593999999998,9.405040000000001,15.251688999999999
342,MSTRG.10304,1.3550879999999998,2.2330389999999998,1.0737370000000002,1.133192,0.22133200000000003,0.511081,0.386344,0.5650299999999999,0.396015,0.102144,0.072421,0.027556999999999998,19.101542000000002,10.666032,26.838326
343,MSTRG.10305,14.76123,17.869704000000002,16.837708,18.028719,13.305001999999998,12.78819,6.657803,10.731330999999999,6.929062999999998,8.25631,8.691676,7.733336,8.303647999999999,7.124119,11.76153
